stud_id,tepsb_sex,sample,svyunit,ym,contact,cp19v01,cp19v02,cp19v05,cp19v28,cp19v29,cp19v29_1,cp19v29_2,cp19v30,cp19v31_g,cp19v31_gd,cp19v32,cp19v32_1,cp19v32_2,cp19v33v34,cp19v33v34_u,cp19v33v34_ud,cp19v35,cp19v36,cp19v37_1,cp19v37_2,cp19v37_3,cp19v37_4,cp19v37_5,cp19v37_6,cp19v37_7,cp19v37_8,cp19v37_9,cp19v38,cp19v39,cp19v40,cp19v41,cp19v42,cp19v43_1_k1,cp19v43_1_k2,cp19v43_2_k1,cp19v43_2_k2,cp19v43_2_k3,cp19v43_2_k4,cp19v43_3_k1,cp19v43_3_k2,cp19v43_4_k1,cp19v43_4_k2,cp19v43_4_k3,cp19v43_4_k4,cp19v43_A1,cp19v43_A2,cp19v43_A3,cp19v43_A4,cp19v44,cp19v45_1,cp19v45_2,cp19v45_3,cp19v45_4,cp19v45_A,cp19v46,cp19v47,cp19v48,cp19v49_1,cp19v49_2,cp19v50_k1,cp19v50_k2,cp19v50_k3,cp19v51,cp19v52,cp19v53,cp19v54,cp19v55,cp19v56,cp19v57,cp19v57_1,cp19v58,cp19v59,cp19v60,cp19v61,cp19v62,cp19v63,cp19v63_k,cp19v64,cp19v65,cp19v66,cp19v66_k,cp19v67,cp19v68,cp19v69,cp19v70,cp19v71,cp19v72,cp19v73,cp19v74,cp19v75,cp19v76,cp19v76_k,cp19v77,cp19v78,cp19v78_k,cp19v79,cp19v79_1,cp19v79_2,cp19v80_1,cp19v80_2,cp19v80_3,cp19v80_4,cp19v80_5,cp19v80_6,cp19v80_7,cp19v80_8,cp19v80_9,cp19v80_10,cp19v80_11,cp19v80_12,cp19v80_13,cp19v80_14,cp19v81,cp19v82,cp19v83,cp19v84,cp19v30_x,cp19v31_g_x,cp19v31_gd_x,cp19v32_x,cp19v32_1_x,cp19v32_2_x,cp19v33v34_u_x,cp19v33v34_ud_x,cp19v35_x,cp19v36_x,cp19v69_x,cp19v71_x,cp19v72_x,cp19v73_x,cp19v74_x,cp19v75_x,cp19v76_x,cp19v76_k_x,cp19v77_x,cp19v78_x,cp19v78_k_x
16163,1,1,1,10902,2,1,1,14,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,99,5,104,5,8,5,13,5,2,99,8,99,99,8,99,99,99,99,3,997,997,997,2,1,1,2,2,99,1,99,2,13,18,6,21,1,3,14,50,8, ,2,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2,1,171,81,7,8,4,1,8,8,6,4,99,99,5,1,96,51,3,51,96,9999,54,4, 
08403,2,1,1,10902,2,1,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,100,7,999,99,999,99,9,7,95,95,1,6,99,99,99,6,99,99,99,99,3,1,994,994,3,3,2,99,2,1,99,1,2,8,47,7,33,1,7,11,60,11, ,4,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,3,155,39,5,99,99,1,6,4,8,3,99,99,9,1,2,79,97,42,2,9999,60,96, 
07633,1,1,1,10902,2,1,1,8,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,997,997,997,4,1,2,99,2,1,99,1,2,8,51,5,51,2,9999,97,55,7, ,5,2,99,5,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,54,6,99,99,3,99,99,6,5,99,99,5,1,2,51,5,51,2,9999,993,96, 
08121,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
16958,2,1,1,10903,2,2,1,8,1,1,97,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,97,99,99,99,97,99,99,99,99,99,999,999,999,3,3,1,99,2,99,1,99,2,12,27,97,9997,2,9999,9,997,97, ,99,1,99,99,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,165,997,5,99,99,1,97,97,9,5,1,1,99,99,99,999,99,9999,99,9999,999,99, 
09985,2,1,1,10903,2,1,2,1,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,104,3,999,99,999,99,13,3,95,95,1,7,99,99,99,7,99,99,99,99,2,2,1,1,4,1,1,1,2,99,2,99,99,2,51,2,51,2,9999,11,60,11, ,4,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,153,49,6,99,99,1,6,4,6,2,1,2,99,99,99,999,99,9999,99,9999,999,99, 
05533,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14540,2,1,1,10902,2,1,2,7,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,11,99,99,99,11,999,99,999,99,999,99,999,99,999,99,8,11,95,95,1,99,99,7,99,7,1,2,12,3,99,1,0,1,4,2,1,2,2,99,1,99,2,5,27,9,44,2,9999,9,40,8, ,3,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,160,50,6,99,99,1,6,4,6,3,99,99,99,99,99,999,99,9999,99,9999,999,99, 
09427,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
01569,1,1,1,10902,2,1,1,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,96,97,999,99,999,99,5,97,95,95,2,7,99,99,99,7,99,99,99,99,3,2,1,1,1,1,1,1,2,99,4,99,99,1,50,4,14,1,15,14,40,13, ,4,1,99,99,99,99,999,99,9999,99,9999,999,99, ,1,48,999,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,181,85,6,99,99,1,9,8,6,3,99,99,99,99,99,999,99,9999,99,9999,999,99, 
16659,2,1,1,10902,2,1,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,9,99,99,100,5,999,99,999,99,999,99,999,99,999,99,9,5,95,95,2,99,99,8,99,8,1,4,9,2,99,2,1,1,5,2,2,99,2,1,99,1,2,5,29,6,33,2,9999,11,55,5, ,5,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,160,54,7,8,4,1,8,8,8,4,99,99,11,1,2,47,2,41,2,9999,45,96, 
17174,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
09004,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18520,2,1,1,10902,2,1,2,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,14,99,99,105,1,999,99,999,99,999,99,999,99,999,99,14,1,95,95,1,99,99,7,99,7,1,1,99,3,99,0,0,0,4,3,2,99,2,1,99,1,2,8,69,9,34,1,2,97,45,98, ,2,2,99,3,99,99,999,99,9999,99,9999,999,99, ,1,74,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,155,45,6,99,99,1,6,4,6,3,99,99,9,1,2,94,6,44,1,2,45,96, 
14398,1,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18333,2,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18394,2,1,1,10903,2,1,2,8,1,1,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,5,99,99,97,97,999,99,999,99,999,99,999,99,999,99,6,97,95,95,1,99,99,3,99,3,1,3,5,1,99,2,1,1,2,3,1,5,1,99,1,99,2,8,25,6,33,2,9999,16,40,6, ,5,2,99,3,99,99,999,99,9999,99,9999,999,99, ,1,997,999,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,170,58,2,99,99,1,2,1,99,99,99,99,5,1,2,24,97,43,2,9999,997,96, 
02049,1,1,1,10903,2,1,1,1,1,1,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,106,4,106,9,15,4,15,9,2,99,7,99,99,7,99,99,99,99,3,2,994,994,4,1,1,3,2,99,1,99,2,4,62,4,33,2,9999,15,50,10, ,3,2,14,2,1,2,62,4,42,2,9999,50,7, ,2,999,999,0,1,0,0,1,1,1,1,1,0,0,0,0,0,3,3,178,72,7,6,9,1,11,10,6,4,99,99,14,1,2,62,4,42,2,9999,50,7, 
06257,2,1,1,10902,2,1,2,8,2,99,99,99,7,1,3,1,97,9,5,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,108,5,999,99,999,99,17,5,95,95,2,97,99,99,99,97,99,99,99,99,4,994,994,994,3,3,1,2,2,99,1,99,2,5,18,4,33,2,9999,14,40,9, ,2,1,99,99,99,99,999,99,9999,99,9999,999,6, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,162,54,7,1,3,1,97,9,6,3,99,99,99,99,99,999,99,9999,99,9999,999,6, 
03179,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18331,1,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00337,1,1,1,10902,2,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,994,994,3,3,1,2,2,99,3,99,99,1,72,4,33,2,9999,17,40,6, ,1,2,12,2,1,2,22,9,33,2,9999,40,8, ,2,999,999,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2,1,168,63,7,8,3,1,8,8,8,3,99,99,12,1,2,22,9,33,2,9999,40,8, 
15661,2,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
15810,1,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
10222,1,1,1,10903,2,1,1,20,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,98,97,100,97,7,97,9,97,4,99,7,99,99,7,99,99,99,99,4,0,0,0,4,1,2,99,2,2,99,99,99,99,999,99,9999,99,9999,99,999,99, ,99,99,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,175,65,6,99,99,1,6,4,6,3,1,2,99,99,99,999,99,9999,99,9999,999,99, 
14946,1,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
12970,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
09884,2,1,1,10903,2,1,2,15,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,0,0,0,4,1,1,2,2,99,3,99,99,1,71,2,34,2,9999,16,40,7, ,5,2,99,4,99,99,999,99,9999,99,9999,999,99, ,1,48,999,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,158,53,5,99,99,1,6,4,8,2,99,99,9,1,2,74,3,34,2,9999,55,96, 
00415,1,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14546,1,1,1,10903,2,1,1,24,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,11,99,99,102,1,999,99,999,99,999,99,999,99,999,99,11,1,95,95,1,99,99,6,99,6,1,1,99,2,99,1,994,994,3,3,1,3,2,99,1,99,2,5,28,8,33,2,9999,15,55,15, ,4,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,1,0,1,1,0,0,0,1,1,0,0,0,0,2,1,176,65,5,99,99,1,6,4,3,5,99,99,10,1,2,45,5,33,2,9999,40,96, 
03265,1,1,1,10903,2,1,1,15,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,102,97,999,99,999,99,11,97,95,95,4,2,99,99,99,2,99,99,99,99,3,2,2,0,3,3,1,2,2,99,1,99,2,8,27,5,21,1,1,12,45,8, ,1,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,173,80,7,3,5,1,8,8,3,5,99,99,99,99,99,999,99,9999,99,9999,999,99, 
12311,1,1,1,10903,2,1,1,14,1,1,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,994,994,4,1,1,3,2,99,1,99,2,8,27,9,21,2,9999,15,45,11, ,4,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,166,65,7,1,4,1,12,11,1,4,99,99,99,99,99,999,99,9999,99,9999,999,99, 
18240,2,1,1,10903,2,1,2,2,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,107,97,108,97,16,97,17,97,1,99,7,99,99,7,99,99,99,99,2,2,1,1,4,1,1,2,1,99,1,99,2,8,56,5,41,2,9999,9,40,6, ,2,1,99,99,99,99,999,99,9999,99,9999,999,5, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,155,39,5,99,99,1,6,4,8,3,1,1,99,99,99,999,99,9999,99,9999,999,5, 
11396,2,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
01235,2,1,1,10902,2,1,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,998,98,998,98,98,98,98,98,98,99,98,99,99,98,99,99,99,99,4,0,0,0,3,3,1,2,2,99,1,99,2,5,64,97,33,98,9999,9,997,17, ,96,97,99,99,99,99,999,99,9999,99,9999,999,99, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,997,997,1,99,99,1,2,1,99,99,99,99,99,99,99,999,99,9999,99,9999,999,99, 
17877,1,1,1,10903,2,1,1,15,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,108,3,999,99,999,99,17,3,95,95,1,6,99,99,99,6,99,99,99,99,2,2,1,1,4,1,1,2,2,99,2,99,99,2,29,4,31,2,9999,14,40,8, ,1,1,99,99,99,99,999,99,9999,99,9999,999,6, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,165,70,7,3,5,1,8,8,6,5,99,99,99,99,99,999,99,9999,99,9999,999,6, 
13219,1,1,1,10904,2,2,1,6,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,8,99,99,99,8,99,99,99,99,99,999,999,999,3,3,1,99,1,99,1,99,2,97,27,9,31,97,9999,17,48,11, ,99,2,13,2,1,2,26,9,31,2,9999,48,9, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,172,66,6,99,99,1,6,4,1,5,99,99,13,1,2,26,9,31,2,9999,48,9, 
09708,2,1,1,10904,2,4,1,97,2,99,99,99,6,99,99,1,97,97,2,6,97,1,2,0,0,0,0,0,0,1,0,0,2,99,99,97,97,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,97,3,97,99,97,1,99,1,97,8,997,97,9997,97,9999,97,998,97, ,99,97,99,99,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,997,997,6,99,99,1,97,97,6,97,1,2,99,99,99,999,99,9999,99,9999,999,99, 
04284,1,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18303,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
19613,2,1,1,10902,2,1,2,10,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,0,0,0,4,1,1,2,2,99,1,99,2,8,82,4,26,2,9999,9,40,8, ,2,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,170,80,6,99,99,1,6,4,1,3,1,2,99,99,99,999,99,9999,99,9999,999,99, 
03159,1,1,1,10903,2,1,1,1,1,1,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,997,997,997,4,1,1,2,2,99,1,99,1,4,98,4,21,1,2,15,40,7, ,1,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,3,165,109,7,1,6,1,11,10,1,6,99,99,5,1,96,64,9,41,96,9999,50,5, 
18380,2,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
08614,1,1,1,10902,2,1,1,14,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,994,994,3,3,1,2,2,99,1,99,2,16,27,9,21,2,9999,12,40,17, ,1,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,170,70,7,1,5,1,8,8,1,5,99,99,99,99,99,999,99,9999,99,9999,999,99, 
